Unexplained	Tissue	Phylogeny	genes	rank
3.30490405117271	13.6460554371002	83.0490405117271	Llgl1	2208
16.6068222621185	0.359066427289048	83.0341113105925	Nxn	2209
0	16.9665809768638	83.0334190231362	Slc2a4rg-ps	2210
16.9831223628692	0	83.0168776371308	Adamts10	2211
9.04645476772616	7.94621026894865	83.0073349633252	Snapc1	2212
0	16.9989506820567	83.0010493179433	Ralbp1	2213
14.0913508260447	2.91545189504373	82.9931972789116	Msmo1	2214
17.0153417015342	0	82.9846582984658	Znrf3	2215
17.0233463035019	0	82.976653696498	Pmm1	2216
17.0323928944619	0	82.9676071055381	3110040N11Rik	2217
15.6613756613757	1.37566137566138	82.962962962963	Dimt1	2218
3.26659641728135	13.8040042149631	82.9293993677555	Sh2d1b1	2219
0	17.0711974110032	82.9288025889967	Acr	2220
17.0731707317073	0	82.9268292682927	Rabl6	2221
14.8184494602552	2.25711481844946	82.9244357212954	Fam179b	2222
17.0892018779343	0	82.9107981220657	Mtss1l	2223
17.0989433237272	0	82.9010566762728	Ppp1r2-ps3	2224
17.103620474407	0	82.896379525593	Zfp467	2225
9.21052631578947	7.89473684210526	82.8947368421053	Sema4a	2226
1.53994225216554	15.5919153031761	82.8681424446583	Mab21l2	2227
4.44104134762634	12.7105666156202	82.8483920367535	Cnpy3	2228
4.53648915187377	12.6232741617357	82.8402366863905	Os9	2229
17.1603677221655	0	82.8396322778345	Ak7	2230
9.70350404312669	7.45732255166218	82.8391734052111	Fam103a1	2231
0	17.1830985915493	82.8169014084507	Snx2	2232
3.49514563106796	13.6893203883495	82.8155339805825	B230208H11Rik	2233
10.3365384615385	6.85096153846154	82.8125	Sccpdh	2234
0	17.1916010498688	82.8083989501312	Hspbap1	2235
9.65842167255595	7.53828032979977	82.8032979976443	Ss18	2236
0	17.2043010752688	82.7956989247312	Adm	2237
16.6342412451362	0.583657587548638	82.7821011673152	Gabpa	2238
17.2185430463576	0	82.7814569536424	Ube2d3	2239
10.5882352941176	6.63101604278075	82.7807486631016	Shank1	2240
17.2257479601088	0	82.7742520398912	Ppp2r3d	2241
8.87166236003445	8.35486649440138	82.7734711455642	Bfar	2242
0	17.2377985462098	82.7622014537902	Med30	2243
17.2472387425658	0	82.7527612574341	Hist1h2bg	2244
13.8310893512852	3.42717258261934	82.7417380660955	Slc12a6	2245
11.2189859762675	6.04099244875944	82.740021574973	Lman1l	2246
0	17.274678111588	82.725321888412	Dennd1c	2247
3.61050328227571	13.6761487964989	82.7133479212254	Apobec2	2248
0	17.2910662824208	82.7089337175792	Leprotl1	2249
3.66225839267548	13.6317395727365	82.706002034588	Ralgapb	2250
0	17.2966781214204	82.7033218785796	Abhd15	2251
0	17.2978505629478	82.7021494370522	Pdia6	2252
1.31233595800525	16.010498687664	82.6771653543307	Brap	2253
0	17.3272933182333	82.6727066817667	As3mt	2254
17.3345759552656	0	82.6654240447344	Ptprb	2255
3.79746835443038	13.5443037974684	82.6582278481013	Plpp2	2256
0	17.3469387755102	82.6530612244898	Ift140	2257
1.49253731343284	15.8582089552239	82.6492537313433	Krt10	2258
5.52268244575937	11.8343195266272	82.6429980276134	Tigd2	2259
16.5058949624866	0.857449088960343	82.6366559485531	Midn	2260
8.06618407445708	9.3071354705274	82.6266804550155	Prr5l	2261
14.3203883495146	3.07443365695793	82.6051779935275	Prph	2262
5.73991031390134	11.6591928251121	82.6008968609866	Gpat4	2263
13.1041890440387	4.29645542427497	82.5993555316864	Rap2c	2264
0	17.4054054054054	82.5945945945946	Pptc7	2265
17.4329501915709	0	82.5670498084291	Pnpt1	2266
0	17.4353205849269	82.5646794150731	St6gal1	2267
0	17.4481168332052	82.5518831667948	Armc2	2268
0	17.4496644295302	82.5503355704698	Ccdc61	2269
16.7669819432502	0.687876182287188	82.5451418744626	Lpar3	2270
17.4813587406794	0	82.5186412593206	Mug-ps1	2271
17.4813587406794	0	82.5186412593206	Pnliprp1	2272
0	17.4959871589085	82.5040128410915	Slc35f5	2273
17.5	0	82.5	1110032A03Rik	2274
8.3695652173913	9.1304347826087	82.5	Erp44	2275
7.58459743290549	9.91831971995333	82.4970828471412	Smim8	2276
17.5050301810865	0	82.4949698189135	Isg20	2277
15.1450053705693	2.36305048335123	82.4919441460795	Trmt1	2278
2.45499181669394	15.0572831423895	82.4877250409165	Gm5523	2279
5.14705882352941	12.3774509803922	82.4754901960784	Vnn1	2280
17.5455417066155	0	82.4544582933845	Arf3	2281
6.54420206659013	11.0218140068886	82.4339839265212	Map3k9	2282
2.71084337349398	14.859437751004	82.429718875502	Ssr1	2283
17.5704989154013	0	82.4295010845987	Dnajc21	2284
17.5769612711023	0	82.4230387288977	Metap1d	2285
9.46502057613169	8.1275720164609	82.4074074074074	Nsmf	2286
5.43337645536869	12.1604139715395	82.4062095730918	Eif2ak3	2287
5.56070435588508	12.0481927710843	82.3911028730306	Cdc42	2288
10.0926879505664	7.51802265705458	82.389289392379	Fam58b	2289
17.6176176176176	0	82.3823823823824	Pick1	2290
4.30327868852459	13.3196721311475	82.3770491803279	Acadsb	2291
0	17.6390773405699	82.3609226594301	Cln8	2292
0	17.6517571884984	82.3482428115016	Urm1	2293
0	17.6551724137931	82.3448275862069	Smox	2294
0	17.6621160409556	82.3378839590444	Fam98c	2295
16.4047151277014	1.2770137524558	82.3182711198428	Mrps28	2296
0	17.6855895196507	82.3144104803493	Mnat1	2297
0	17.6991150442478	82.3008849557522	Serpinb7	2298
4.59770114942529	13.1034482758621	82.2988505747126	Ddx19b	2299
0.409416581371546	17.2978505629478	82.2927328556807	Chst13	2300
4.28240740740741	13.4259259259259	82.2916666666667	1500004A13Rik	2301
0	17.7165354330709	82.2834645669291	Meis1	2302
0	17.7254098360656	82.2745901639344	G3bp2	2303
6.07843137254902	11.6666666666667	82.2549019607843	Fam183b	2304
0.558139534883721	17.2093023255814	82.2325581395349	Pdgfb	2305
15.4525386313466	2.31788079470199	82.2295805739514	Pak6	2306
0	17.7755710029791	82.2244289970209	Slc48a1	2307
17.7777777777778	0	82.2222222222222	Umad1	2308
17.7820267686424	0	82.2179732313575	Lactb2	2309
17.7822177822178	0	82.2177822177822	Tmem150a	2310
0	17.8142076502732	82.1857923497268	Pgpep1	2311
0	17.8155774395703	82.1844225604297	Ebag9	2312
14.9042464612823	2.91423813488759	82.1815154038301	Igfbp1	2313
17.8188899707887	0	82.1811100292113	Pip5k1c	2314
17.8256611165524	0	82.1743388834476	1700047M11Rik	2315
0	17.8286852589641	82.1713147410358	4930558J18Rik	2316
0	17.843137254902	82.156862745098	Vpreb1	2317
8.58310626702997	9.26430517711172	82.1525885558583	Armc7	2318
0	17.8677196446199	82.1322803553801	Arf4	2319
2.92445166531275	14.9471974004874	82.1283509341998	Copb1	2320
0	17.8727114210985	82.1272885789015	Akirin2	2321
0	17.8828365878726	82.1171634121274	Sec22c	2322
6.6	11.3	82.1	Gm10584	2323
0.384985563041386	17.5168431183831	82.0981713185756	Cdkal1	2324
0	17.9267342166797	82.0732657833204	Gadd45a	2325
0.588235294117647	17.3529411764706	82.0588235294118	Olfm5	2326
0	17.9456906729634	82.0543093270366	Tmem43	2327
4.78564307078764	13.160518444666	82.0538384845464	Cyb5r4	2328
7.60683760683761	10.3418803418803	82.051282051282	Coa5	2329
17.9487179487179	0	82.051282051282	Pdss2	2330
0	17.9513184584179	82.0486815415822	Gm20605	2331
0	17.9540709812109	82.0459290187892	Gm10033	2332
13.9446036294174	4.01146131805158	82.0439350525311	Isoc1	2333
13.9891696750903	3.97111913357401	82.0397111913357	Gm7854	2334
12.8621089223638	5.09849362688297	82.0393974507532	Stx6	2335
0	17.9663608562691	82.0336391437309	Anp32a	2336
17.96875	0	82.03125	Col1a1	2337
5.12016718913271	12.8526645768025	82.0271682340648	Rnf7	2338
0	17.9848320693391	82.0151679306609	Ankrd13c	2339
0	17.988552739166	82.011447260834	Rpusd1	2340
14.7492625368732	3.24483775811209	82.0058997050148	Dusp6	2341
11.0756123535676	6.92225772097977	82.0021299254526	Rnf41	2342
18	0	82	Ackr4	2343
0	18.0094786729858	81.9905213270142	Cyp2d9	2344
0	18.0094786729858	81.9905213270142	F630111L10Rik	2345
0	18.02179379715	81.97820620285	Cd84	2346
0	18.0281690140845	81.9718309859155	Camkv	2347
0	18.0295566502463	81.9704433497537	Klhl8	2348
18.0327868852459	0	81.9672131147541	Uso1	2349
10.1814516129032	7.86290322580645	81.9556451612903	Ccl4	2350
11.491935483871	6.55241935483871	81.9556451612903	Cyb561d2	2351
18.0584551148225	0	81.9415448851775	Gstk1	2352
9.9644128113879	8.09608540925267	81.9395017793594	Zbtb39	2353
18.0645161290323	0	81.9354838709677	Siah1a	2354
12.5	5.57553956834532	81.9244604316547	Vps41	2355
0	18.0769230769231	81.9230769230769	Pacsin1	2356
8.67768595041322	9.40082644628099	81.9214876033058	Il1r1	2357
6.96999031945789	11.1326234269119	81.8973862536302	Fech	2358
0	18.1089743589744	81.8910256410256	Ccdc64	2359
18.1159420289855	0	81.8840579710145	Zfp456	2360
0	18.1201550387597	81.8798449612403	Aldoa	2361
16.3141993957704	1.81268882175227	81.8731117824773	Fzd5	2362
11.0320284697509	7.11743772241993	81.8505338078292	Smap2	2363
9.81067125645439	8.34767641996558	81.84165232358	Pddc1	2364
12.4770642201835	5.68807339449541	81.8348623853211	Dtwd2	2365
9.23857868020304	8.93401015228426	81.8274111675127	Mrps2	2366
0	18.1733457595527	81.8266542404474	Galnt11	2367
18.1912681912682	0	81.8087318087318	Hsph1	2368
0	18.2159624413146	81.7840375586855	Ggt5	2369
14.1486810551559	4.07673860911271	81.7745803357314	Unkl	2370
0	18.2357930449534	81.7642069550466	Med18	2371
9.01722391084093	9.21985815602837	81.7629179331307	Tctn1	2372
0	18.2539682539683	81.7460317460317	Hnrnpll	2373
18.2565789473684	0	81.7434210526316	Rtp3	2374
1.22989593188269	17.0293282876064	81.7407757805109	Pigq	2375
18.2634730538922	0	81.7365269461078	Papln	2376
1.19926199261993	17.0664206642066	81.7343173431734	Copg1	2377
6.86845168800931	11.4086146682189	81.7229336437718	Synj2bp	2378
0	18.2902584493042	81.7097415506958	Dmc1	2379
9.07692307692307	9.23076923076923	81.6923076923077	Wnt11	2380
0	18.314606741573	81.685393258427	Gm2a	2381
5.39325842696629	12.9213483146067	81.685393258427	Rcan3	2382
18.3153770812929	0	81.6846229187071	Sox5	2383
18.3279742765273	0	81.6720257234727	Wdr36	2384
0	18.3299389002037	81.6700610997963	Pdgfd	2385
0	18.351324828263	81.648675171737	Fbxo21	2386
11.5684093437152	6.7853170189099	81.6462736373749	Setdb2	2387
2.19399538106236	16.1662817551963	81.6397228637413	Eng	2388
13.7713771377138	4.59045904590459	81.6381638163816	Actr1a	2389
18.3745583038869	0	81.6254416961131	Tmem140	2390
0	18.3841714756801	81.6158285243199	Dync2li1	2391
12.2274881516588	6.16113744075829	81.6113744075829	Thumpd3	2392
18.3908045977011	0	81.6091954022989	Mrps26	2393
0	18.394388152767	81.605611847233	Gpr180	2394
6.29107981220657	12.112676056338	81.5962441314554	Cs	2395
0	18.4100418410042	81.5899581589958	Il1rap	2396
5.85774058577406	12.5523012552301	81.5899581589958	Pitpnc1	2397
8.22722820763957	10.1860920666014	81.5866797257591	Ice2	2398
4.53230472516876	13.8862102217936	81.5814850530376	Tsr2	2399
0	18.4300341296928	81.5699658703072	Fam3c	2400
18.4403669724771	0	81.5596330275229	Thbs4	2401
8.65622423742786	9.81038746908491	81.5333882934872	Ccdc36	2402
3.47222222222222	15	81.5277777777778	Rnf216	2403
0	18.4743742550656	81.5256257449344	Glcci1	2404
0	18.4771573604061	81.5228426395939	Cds2	2405
13.2994923857868	5.17766497461929	81.5228426395939	Usp48	2406
16.3416898792943	2.1355617455896	81.5227483751161	Gfer	2407
18.4794086589229	0	81.5205913410771	Lrrc23	2408
0	18.4959349593496	81.5040650406504	Canx	2409
0	18.5022026431718	81.4977973568282	Rbm19	2410
0	18.5147507629705	81.4852492370295	Stau2	2411
0	18.5291308500478	81.4708691499523	Fdps	2412
15.9355416293644	2.59623992837959	81.468218442256	Olig1	2413
18.5410334346505	0	81.4589665653495	Uhrf1bp1	2414
0	18.5454545454545	81.4545454545454	Smyd1	2415
8.34151128557409	10.2060843964671	81.4524043179588	Pogk	2416
18.5601799775028	0	81.4398200224972	Tacstd2	2417
0	18.5617103984451	81.4382896015549	Ppm1a	2418
4.94402985074627	13.6194029850746	81.4365671641791	Tspan2	2419
17.0616113744076	1.51658767772512	81.4218009478673	Skida1	2420
12.1827411167513	6.39593908629442	81.4213197969543	Mmp27	2421
11.8677042801556	6.71206225680934	81.420233463035	Tctn2	2422
4.7787610619469	13.8053097345133	81.4159292035398	Plcb2	2423
10.0169779286927	8.57385398981324	81.4091680814941	Rims3	2424
15.6278229448961	2.9810298102981	81.3911472448058	Calr4	2425
6.841046277666	11.7706237424547	81.3883299798793	Dnm2	2426
0	18.6219739292365	81.3780260707635	Usp25	2427
8.84495317377731	9.78147762747138	81.3735691987513	Mrgbp	2428
0	18.6320754716981	81.3679245283019	Lmbr1l	2429
10.6906338694418	7.94701986754967	81.3623462630085	S100a7a	2430
14.5454545454545	4.11483253588517	81.3397129186603	Socs5	2431
0	18.6697782963827	81.3302217036173	Gpr68	2432
0	18.6705767350929	81.3294232649071	Igf2	2433
18.6763372620127	0	81.3236627379873	Kcnmb2	2434
18.6924493554328	0	81.3075506445672	F12	2435
17.9337231968811	0.779727095516569	81.2865497076023	Taf6l	2436
18.2640144665461	0.452079566003617	81.2839059674503	Atp5j2	2437
1.21317157712305	17.5043327556326	81.2824956672444	5830432E09Rik	2438
18.7192118226601	0	81.2807881773399	Prcc	2439
0	18.7262357414449	81.2737642585551	Lonrf1	2440
2.0497803806735	16.6910688140556	81.2591508052709	Fcer1g	2441
18.744053282588	0	81.255946717412	Lipg	2442
14.1393442622951	4.61065573770492	81.25	Mesdc2	2443
0	18.75	81.25	Prkar2a	2444
11.8860510805501	6.8762278978389	81.237721021611	Atp6v1g3	2445
18.7768240343348	0	81.2231759656652	Ccdc59	2446
0	18.7782805429864	81.2217194570136	Greb1	2447
0	18.7782805429864	81.2217194570136	Ktn1	2448
0	18.7830687830688	81.2169312169312	Fnip2	2449
0	18.7833511205977	81.2166488794023	Firre	2450
13.6744186046512	5.11627906976744	81.2093023255814	Arih2	2451
11.9686800894855	6.82326621923937	81.2080536912752	Fam53a	2452
13.727560718057	5.06863780359028	81.2038014783527	Tmed6	2453
15.7520325203252	3.04878048780488	81.1991869918699	G6pd2	2454
14.9632052330335	3.84300899427637	81.1937857726901	Dct	2455
0	18.8118811881188	81.1881188118812	Adra1b	2456
12.4287343215507	6.38540478905359	81.1858608893957	Prmt9	2457
0	18.8214599824098	81.1785400175902	Hyi	2458
14.128256513026	4.70941883767535	81.1623246492986	Atf7ip	2459
3.16901408450704	15.669014084507	81.1619718309859	Asb13	2460
18.8392007611798	0	81.1607992388202	Afg3l2	2461
11.1949685534591	7.67295597484277	81.1320754716981	Csnk1g3	2462
1.36986301369863	17.5146771037182	81.1154598825832	Pcnt	2463
6.40083945435467	12.4868835257083	81.112277019937	Tnpo1	2464
14.8609779482263	4.02684563758389	81.1121764141898	Tmem65	2465
18.89035667107	0	81.10964332893	Ehd4	2466
0	18.9255189255189	81.0744810744811	Lta4h	2467
0	18.9268292682927	81.0731707317073	Abhd10	2468
1.57728706624606	17.3501577287066	81.0725552050473	Tor4a	2469
2.1978021978022	16.7371090448014	81.0650887573964	Arhgdib	2470
13.1762652705061	5.75916230366492	81.064572425829	Bag6	2471
0	18.9451022604952	81.0548977395048	Uaca	2472
9.47265625	9.47265625	81.0546875	Zfp622	2473
18.9520624303233	0	81.0479375696767	Ybx2	2474
0	18.953488372093	81.046511627907	Card6	2475
5.29100529100529	13.668430335097	81.0405643738977	Fkbp7	2476
8.69565217391304	10.268270120259	81.0360777058279	Tbccd1	2477
12.8372093023256	6.13953488372093	81.0232558139535	Nck1	2478
0	18.9839572192513	81.0160427807487	Kcnip2	2479
0	18.9861751152074	81.0138248847926	Kdm3b	2480
18.9926547743966	0	81.0073452256034	Gnas	2481
0	18.9944134078212	81.0055865921788	Megf8	2482
19	0	81	Lefty1	2483
0	19.0031152647975	80.9968847352025	Cxcr5	2484
0	19.0036900369004	80.9963099630996	4930426L09Rik	2485
9.88184747583244	9.12996777658432	80.9881847475832	Zfp592	2486
15.9959758551308	3.01810865191147	80.9859154929577	Pramef8	2487
16.1199625117151	2.90534208059981	80.9746954076851	Actr1b	2488
12.094395280236	6.93215339233038	80.9734513274336	Pck2	2489
0	19.036954087346	80.963045912654	Acss2	2490
19.0389845874887	0	80.9610154125113	Rtp4	2491
19.0578158458244	0	80.9421841541756	Dvl2	2492
0	19.0604026845638	80.9395973154362	Iqgap2	2493
13.8121546961326	5.24861878453039	80.939226519337	Emc10	2494
19.0631808278867	0	80.9368191721133	Thoc1	2495
0	19.0687361419069	80.9312638580931	Sipa1l2	2496
0	19.0807799442897	80.9192200557103	Tesc	2497
0	19.0825688073394	80.9174311926605	Gas8	2498
3.54077253218884	15.5579399141631	80.9012875536481	Mrpl47	2499
15.4239019407559	3.67722165474974	80.8988764044944	Zfp94	2500
19.1048034934498	0	80.8951965065502	Pkp4	2501
0	19.1222570532915	80.8777429467085	Kdm4d	2502
19.1343963553531	0	80.8656036446469	Mybpc3	2503
19.1382765531062	0	80.8617234468938	Magix	2504
0	19.1424196018377	80.8575803981623	BC094916	2505
5.46946216955333	13.6736554238833	80.8568824065634	Micu3	2506
0	19.151376146789	80.848623853211	Map3k1	2507
0	19.1549295774648	80.8450704225352	Dynll1	2508
1.2093023255814	17.953488372093	80.8372093023256	Mpnd	2509
0	19.1673894189072	80.8326105810928	Fra10ac1	2510
4.26395939086294	14.9238578680203	80.8121827411168	Fubp3	2511
4.29447852760736	14.8992112182296	80.806310254163	Fndc7	2512
0	19.1959798994975	80.8040201005025	Manea	2513
1.51843817787419	17.6789587852495	80.8026030368763	Nap1l3	2514
10.9362706530291	8.26121164437451	80.8025177025964	4930590J08Rik	2515
1.35938827527613	17.8419711129992	80.7986406117247	Dnajc27	2516
0	19.205298013245	80.794701986755	Bmp7	2517
12.4293785310734	6.77966101694915	80.7909604519774	Zfp746	2518
2.01117318435754	17.2067039106145	80.7821229050279	Dnajc15	2519
19.2203082502267	0	80.7796917497733	R74862	2520
3.44129554655871	15.7894736842105	80.7692307692308	B4galnt1	2521
14.5662847790507	4.66448445171849	80.7692307692308	Ppp1r14a	2522
0.509554140127389	18.7261146496815	80.7643312101911	Ciita	2523
0	19.247311827957	80.752688172043	Ccl5	2524
11.4533205004812	7.79595765158807	80.7507218479307	Mon2	2525
7.83055198973042	11.4249037227214	80.7445442875481	Dennd5a	2526
19.2585895117541	0	80.7414104882459	Xxylt1	2527
0	19.2676547515257	80.7323452484743	Sirt4	2528
4.59882583170254	14.6771037181996	80.7240704500978	Glg1	2529
0	19.2839707078926	80.7160292921074	Zbtb38	2530
16.504854368932	2.79126213592233	80.7038834951456	Slc22a21	2531
0	19.304152637486	80.695847362514	Mrpl49	2532
3.34029227557411	15.9707724425887	80.6889352818372	Tnfsf8	2533
8.53199498117942	10.7904642409034	80.6775407779172	Herpud1	2534
0	19.327731092437	80.672268907563	Kctd14	2535
19.3484698914116	0	80.6515301085884	Aldoc	2536
9.41935483870968	9.93548387096774	80.6451612903226	Ecsit	2537
9.40860215053763	9.94623655913978	80.6451612903226	Mkln1	2538
0	19.3581780538302	80.6418219461698	Chrna2	2539
3.39168490153173	15.9737417943107	80.6345733041576	Ggt1	2540
12.4238733252132	6.94275274056029	80.6333739342266	Ide	2541
0	19.375	80.625	Ankra2	2542
0	19.3866374589266	80.6133625410734	Fer	2543
0	19.3920335429769	80.6079664570231	Il7	2544
12.4282982791587	6.97896749521988	80.5927342256214	Calr	2545
0	19.41431670282	80.58568329718	Appl2	2546
0	19.4230769230769	80.5769230769231	Ptpn12	2547
0	19.4260485651214	80.5739514348786	Clip1	2548
19.4303153611394	0	80.5696846388606	E330011O21Rik	2549
6.25	13.1944444444444	80.5555555555556	Slc25a33	2550
13.1506849315068	6.3013698630137	80.5479452054795	Pnkd	2551
10.2673796791444	9.19786096256684	80.5347593582888	Eif4ebp3	2552
7.21343873517787	12.2529644268775	80.5335968379447	Dbt	2553
5.69727891156463	13.7755102040816	80.5272108843537	Pla2g4c	2554
11.875	7.60416666666667	80.5208333333333	Vgll4	2555
12.3316062176166	7.15025906735751	80.5181347150259	Gm16897	2556
18.9483227561197	0.543970988213962	80.5077062556664	Chrm1	2557
0	19.4931773879142	80.5068226120858	Unc93b1	2558
19.4991055456172	0	80.5008944543828	9530027J09Rik	2559
19.4994786235662	0	80.5005213764338	Styx	2560
0	19.5086705202312	80.4913294797688	Trim7	2561
19.5225916453538	0	80.4774083546462	Dgkk	2562
0	19.5355191256831	80.4644808743169	A530032D15Rik	2563
4.19268510258698	15.3434433541481	80.4638715432649	Entpd2	2564
15.7836644591611	3.75275938189846	80.4635761589404	Cib1	2565
0	19.5412844036697	80.4587155963303	Slc36a1	2566
0	19.5419847328244	80.4580152671756	Ryr2	2567
11.4087301587302	8.13492063492063	80.4563492063492	Tarbp2	2568
12.5	7.04887218045113	80.4511278195489	Lrrc75a	2569
14.0767824497258	5.48446069469835	80.4387568555759	Rpl38	2570
0	19.5652173913043	80.4347826086957	Tmed1	2571
